trajectory_id,style,step,behavior_action,clean_policy_action,poison_policy_action,action_changed,clean_q_margin,poison_q_margin,mean_abs_q_shift,max_abs_q_shift,speed,front_gap,ttc
aggressive_006,aggressive,103,IDLE,LANE_RIGHT,LANE_RIGHT,False,1427026666.667322,22742368.53934595,1386230017.5557206,2627062591.303832,20.669411111670467,14.898332546923712,460.48881843923135
aggressive_006,aggressive,104,FASTER,LANE_RIGHT,LANE_RIGHT,False,1430718720.760727,22803774.73050423,1387484291.5227065,2629322545.6983414,20.47014881917048,14.90595528585402,inf
aggressive_006,aggressive,105,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1404759422.1711965,22343787.971292283,1382588071.170732,2580059742.2437277,21.818540734451695,14.841484852411327,12.489528631981505
aggressive_006,aggressive,106,IDLE,LANE_RIGHT,LANE_RIGHT,False,1413989545.180064,22521499.77346954,1386405878.4471734,2594381580.041948,21.277219281260997,14.642516112861585,22.516783245826396
aggressive_006,aggressive,107,IDLE,LANE_RIGHT,LANE_RIGHT,False,1420930846.3982582,22649919.044139616,1389125706.056271,2603506876.374288,20.897031923190166,14.539572736712785,53.19392597551749
aggressive_006,aggressive,108,IDLE,LANE_RIGHT,LANE_RIGHT,False,1426304171.2120981,22744465.738500133,1391111651.4353232,2609114595.3918314,20.63001419022409,14.503891023458777,1532.3938314416432
aggressive_006,aggressive,109,FASTER,LANE_RIGHT,LANE_RIGHT,False,1430613141.1740608,22815930.152177107,1392621231.2422917,2612387297.2670403,20.44247910205039,14.515273566402016,inf
aggressive_006,aggressive,110,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1405251103.8151915,22365784.22861263,1387956794.7019947,2564070423.72895,21.79910740775007,14.452543405400093,12.199930012426012
aggressive_006,aggressive,111,IDLE,LANE_RIGHT,LANE_RIGHT,False,1415045048.071002,22552799.81039939,1391967869.8016882,2579216668.2855377,21.263570634798405,14.253917864361028,21.860535433873316
aggressive_006,aggressive,112,IDLE,LANE_RIGHT,LANE_RIGHT,False,1422524178.945545,22690181.41823361,1394882794.666555,2589164541.016926,20.88744604254703,14.150357530653196,50.75856297553316
aggressive_006,aggressive,113,IDLE,LANE_RIGHT,LANE_RIGHT,False,1428404782.0315073,22793228.280173745,1397058449.9745977,2595567463.1458926,20.62328171986842,14.113405320301354,810.7816164076943
aggressive_006,aggressive,114,FASTER,LANE_RIGHT,LANE_RIGHT,False,1433188342.3664513,22872664.9397797,1398747613.699991,2599591795.554048,20.437750672939135,14.123078936610227,inf
aggressive_006,aggressive,115,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1408261239.1109161,22429777.153961282,1394230703.9978592,2551914175.7143774,21.795786480857117,14.058352268887234,11.76142509053426
aggressive_006,aggressive,116,IDLE,LANE_RIGHT,LANE_RIGHT,False,1418448888.7532372,22623282.11936582,1398349486.5596569,2567563405.4670424,21.261238241699374,13.857548364877516,20.890750303235492
aggressive_006,aggressive,117,IDLE,LANE_RIGHT,LANE_RIGHT,False,1426295218.9325714,22766732.083548106,1401373334.6316724,2578005849.0932183,20.88580792832658,13.75170184854278,47.35006272132576
aggressive_006,aggressive,118,IDLE,LANE_RIGHT,LANE_RIGHT,False,1432516889.8814197,22875416.23353413,1403654641.5353913,2584881648.5142727,20.622131219894666,13.712407422804745,469.5070351828439
aggressive_006,aggressive,119,FASTER,LANE_RIGHT,LANE_RIGHT,False,1437616086.7719657,22960059.922150232,1405443274.7297502,2589348787.731597,20.436942640035756,13.719718955869894,inf
aggressive_006,aggressive,120,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1412974664.3668065,22521821.403537713,1401000602.099707,2542025607.6470814,21.795218973523056,13.652635534263595,11.311108233571742
aggressive_006,aggressive,121,IDLE,LANE_RIGHT,LANE_RIGHT,False,1423417444.7229133,22719389.476260837,1405161741.544596,2557921168.2129374,21.260839663160226,13.4494977036519,19.928295807701385
aggressive_006,aggressive,122,IDLE,LANE_RIGHT,LANE_RIGHT,False,1431502812.9708745,22866654.58164704,1408233438.7512128,2568619156.877306,20.885527993879336,13.341352181676712,44.20856235264745
aggressive_006,aggressive,123,IDLE,LANE_RIGHT,LANE_RIGHT,False,1437946423.845275,22978878.052403264,1410563934.8267226,2575746938.15026,20.621934612985214,13.299801972194473,329.8129059255828
aggressive_006,aggressive,124,FASTER,LANE_RIGHT,LANE_RIGHT,False,1443251670.415299,23066797.00723081,1412400304.6551085,2580454790.9947515,20.436804556719384,13.30490658305257,inf
aggressive_006,aggressive,125,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1418796544.2824588,22631458.05961687,1407986289.0580642,2533307499.82658,21.795121993196606,13.235668873460213,10.870288892708183
aggressive_006,aggressive,126,IDLE,LANE_RIGHT,LANE_RIGHT,False,1429404412.4446445,22831510.0196865,1412150839.0423043,2549295250.6102247,21.260771550777314,13.030431852415973,19.016906449336005
aggressive_006,aggressive,127,IDLE,LANE_RIGHT,LANE_RIGHT,False,1437645931.6980016,22981136.16296441,1415234298.1404774,2560107002.1994205,20.885480156375834,12.920243782913872,41.43714071115508
aggressive_006,aggressive,128,LANE_RIGHT,LANE_RIGHT,LANE_RIGHT,False,1444235916.4647136,23095573.326650918,1417580908.4463341,2567357456.305352,20.62190101517754,12.876708570831966,257.2400591052633
aggressive_006,aggressive,129,FASTER,LANE_RIGHT,LANE_RIGHT,False,3306547216.246262,52294506.750541694,2344040252.1391287,4952666934.494677,20.436780959905214,12.982781563543426,inf
aggressive_006,aggressive,130,SLOWER,LANE_RIGHT,LANE_RIGHT,False,3456430082.5864344,54530105.58581093,2414994968.9068136,5096155282.489211,21.79510542039982,13.014755226546527,10.609123591570997
aggressive_006,aggressive,131,FASTER,LANE_RIGHT,LANE_RIGHT,False,3008562081.9686437,47446906.84487943,2182594902.867204,4458034129.346296,21.26075991117244,55.261323812748856,106.43122619523335
aggressive_006,aggressive,132,FASTER,LANE_RIGHT,LANE_RIGHT,False,3280773300.266038,52362098.84521347,2175640022.172494,5031665995.381566,22.37381217355321,55.10822802282996,33.84948910392093
aggressive_006,aggressive,133,FASTER,LANE_RIGHT,LANE_RIGHT,False,2940753969.217535,47695997.36347567,2254648321.5744143,4955919855.490325,23.15554435234464,54.74041682848804,22.75550680761423
aggressive_006,aggressive,134,IDLE,LANE_RIGHT,LANE_RIGHT,False,2074060892.7216196,35543966.700731106,2006590272.1664329,3609058532.1940393,25.1929200389581,54.11878047933499,12.192097118486956
aggressive_006,aggressive,135,IDLE,LANE_RIGHT,LANE_RIGHT,False,1793397843.0096097,30997793.92852521,1825056650.7662787,3178638200.729039,26.62383410143559,53.13060935682006,9.05787114623157
aggressive_006,aggressive,136,IDLE,LANE_RIGHT,LANE_RIGHT,False,1582017478.5372417,27452060.352769826,1625493271.4202304,2893776335.576025,27.62881078180387,51.886255471435106,7.556278444147129
aggressive_006,aggressive,137,IDLE,LANE_RIGHT,LANE_RIGHT,False,1426223475.331667,24811158.68186497,1460720598.7018046,2886669455.6932745,28.33463802508036,50.46269627538322,6.667463029926301
aggressive_006,aggressive,138,IDLE,LANE_RIGHT,LANE_RIGHT,False,2000775535.9725347,33223594.739903413,1552339710.8605785,3070018135.148448,28.830363057395257,48.91369553913444,6.068466129572419
aggressive_006,aggressive,139,IDLE,LANE_RIGHT,LANE_RIGHT,False,1842088225.169221,29707644.162346184,1438092066.2010746,3526394049.540883,29.178526591750853,47.27688554038946,5.625121104764222
aggressive_006,aggressive,140,IDLE,LANE_RIGHT,LANE_RIGHT,False,2370044181.2719584,38161212.25061992,1663507342.263111,3759610286.4503617,29.42305296978935,45.57864866855368,5.2720720602240965
aggressive_006,aggressive,141,IDLE,LANE_RIGHT,LANE_RIGHT,False,1209516522.9137957,18589689.513832424,1161239623.449278,2628538021.7566843,29.594791660537922,43.837496545478416,4.97403830486677
aggressive_006,aggressive,142,IDLE,LANE_RIGHT,LANE_RIGHT,False,1062823679.4462731,16410591.691670429,1160030439.0542576,2730858431.5641255,29.71540923209248,42.06642330133445,4.710609725734781
aggressive_006,aggressive,143,IDLE,LANE_RIGHT,LANE_RIGHT,False,982474079.0878127,15271220.173259791,1168829493.3540316,2871742881.6649804,29.800122807724758,40.27455129443649,4.469404797370518
aggressive_006,aggressive,144,IDLE,LANE_RIGHT,LANE_RIGHT,False,1735301189.7550688,26762174.936951395,1346502838.3624969,3418159047.514916,29.859619859471984,38.46828465889871,4.242662562749241
aggressive_006,aggressive,145,IDLE,LANE_RIGHT,LANE_RIGHT,False,991835191.8874934,14719762.660720143,1114236292.6455903,1977809208.8340585,29.901406540534506,36.652118774984956,4.025407791217717
aggressive_006,aggressive,146,IDLE,LANE_RIGHT,LANE_RIGHT,False,864427614.6819541,12845851.60354244,1044009966.8730476,1784139868.1414697,29.930754662213538,34.82920857951967,3.814402068246455
aggressive_006,aggressive,147,IDLE,LANE_RIGHT,LANE_RIGHT,False,775218646.6119423,11577005.676212762,997068085.6337334,1707886075.9447968,29.951366786081387,33.001767649316434,3.6075160329854716
aggressive_006,aggressive,148,IDLE,LANE_RIGHT,LANE_RIGHT,False,711752642.6023009,10715535.478345793,965998179.1697464,1709425629.6509845,29.965843339470055,31.171348473050102,3.403340481545706
aggressive_006,aggressive,149,IDLE,LANE_RIGHT,LANE_RIGHT,False,1511685910.285138,23408934.11508307,1421343240.227467,2869946553.250538,29.9760106856086,29.339039289512243,3.2009392433381594
aggressive_006,aggressive,150,IDLE,LANE_LEFT,LANE_LEFT,False,1661227148.2744517,25377134.855363697,2039820089.8721821,3701445483.2590346,29.98315153776626,27.505602330861052,2.9996892427266415
aggressive_013,aggressive,0,LANE_LEFT,LANE_LEFT,LANE_LEFT,False,2226750502.588485,33936670.368027374,2735648079.521711,4602403334.576076,25.0,67.65800957951936,40.18388528696035
aggressive_013,aggressive,1,FASTER,LANE_LEFT,LANE_LEFT,False,7570986822.298584,115829597.69806764,4262826582.651052,11041277620.969984,25.0,67.35717326580505,30.800398477810862
aggressive_013,aggressive,2,IDLE,LANE_LEFT,LANE_LEFT,False,5636017337.242503,85107118.58268708,3380643813.917881,8537885325.877499,26.488340192043896,66.86828944628834,16.085582300492632
aggressive_013,aggressive,3,IDLE,LANE_LEFT,LANE_LEFT,False,3667052108.5532255,54674388.96613093,2496394679.627585,6052957013.882982,27.53364907863714,41.84802400197364,6.379272776586856
aggressive_013,aggressive,4,IDLE,LANE_LEFT,LANE_LEFT,False,2472421444.167115,36572803.11565149,2104118801.2927177,4568602234.723971,28.267802919426906,40.50072700175505,5.43679904020856
aggressive_013,aggressive,5,IDLE,LANE_LEFT,LANE_LEFT,False,1665304836.102258,24470562.30406066,1847946797.0671105,3565339535.906867,28.783422626538513,38.976310821825024,4.812648096739364
aggressive_013,aggressive,6,IDLE,LANE_LEFT,LANE_LEFT,False,1348713172.0990353,19912173.00228519,1842657743.4757576,3245395377.7764287,29.1455588268693,37.32727366227715,4.354143874038109
aggressive_013,aggressive,7,IDLE,LANE_LEFT,LANE_LEFT,False,1314809008.4348683,19672007.989756636,1972093595.899289,3309347935.6606593,29.399898654810812,35.58948475672946,3.989076691797593
aggressive_013,aggressive,8,IDLE,LANE_RIGHT,LANE_RIGHT,False,95706222.14732361,2380455.297572255,2140999444.1888995,2891694698.206876,29.578529645079747,33.787272308488866,3.6801505354943282
aggressive_013,aggressive,9,IDLE,LANE_LEFT,LANE_LEFT,False,73301054.8492918,186746.60538503528,2290138793.9495234,3072795591.299993,29.70398789887631,31.937475956595648,3.4064927681113106
aggressive_013,aggressive,10,IDLE,LANE_LEFT,LANE_LEFT,False,231644379.7367053,2612191.755906746,2381573343.800192,3268170407.5729923,29.79210124036306,30.05200798675952,3.155725682384682
aggressive_013,aggressive,11,IDLE,LANE_LEFT,LANE_LEFT,False,339567964.993886,4225578.440029249,2444474156.279362,3396857601.29779,29.853986056331806,28.139443818373707,2.9201907609808098
aggressive_013,aggressive,12,IDLE,LANE_LEFT,LANE_LEFT,False,410113717.86196613,5239645.077726118,2486656488.240566,3477082131.6096992,29.897449740523847,26.206040416752728,2.694996562844899
aggressive_013,aggressive,13,LANE_RIGHT,LANE_LEFT,LANE_LEFT,False,454615334.984828,5839172.515834406,2512845995.5295625,3521839994.305273,29.927975675100427,24.25641387605151,2.4769417281269086
aggressive_013,aggressive,14,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1978361499.5439444,29001788.93945636,1994126534.0829625,3947910035.349649,29.949415014611,22.343675306102057,2.268933692875075
aggressive_013,aggressive,15,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1787445237.6671295,25924611.321750697,1826138671.4925811,3587914607.894887,28.47613235594078,20.553092820575557,2.44582157887859
aggressive_013,aggressive,16,FASTER,LANE_RIGHT,LANE_RIGHT,False,1307504656.5793676,19909203.676321674,1848917477.088913,3184932968.928294,27.4413988562986,41.39464955303873,4.663185440664621
aggressive_013,aggressive,17,IDLE,LANE_RIGHT,LANE_RIGHT,False,916511716.7576599,14674240.31423445,2104399281.9250972,3336287858.008275,28.203012639814656,39.589226397638356,4.085954930052115
aggressive_013,aggressive,18,IDLE,FASTER,FASTER,False,12194296.127444506,4837095.228544667,1671962877.220514,2020512266.9889202,28.7379183423664,37.62325245415997,3.6659499605751917
aggressive_013,aggressive,19,IDLE,LANE_LEFT,FASTER,True,298602154.1323588,318097.2662067488,1671101196.5991502,2306708465.9185104,29.11359971370589,35.546900128691334,3.332273777903009
aggressive_013,aggressive,20,IDLE,LANE_LEFT,LANE_LEFT,False,472988193.3562677,2237737.385812454,1675754787.9915783,2477003442.146567,29.37745274817204,33.39493669132878,3.049301099714666
aggressive_013,aggressive,21,IDLE,LANE_LEFT,FASTER,True,145436010.7515831,2045651.0179876573,1422922170.6213968,2044970231.5758026,29.562765167440446,31.19099656387857,2.79737747466013
aggressive_013,aggressive,22,IDLE,LANE_LEFT,FASTER,True,151157095.17511702,1912015.7958822884,1437868388.259602,2064909982.565905,29.69291600237244,28.951303972302526,2.564967369353266
aggressive_013,aggressive,23,IDLE,LANE_LEFT,FASTER,True,118928563.69924927,2340597.721512947,1447146321.168157,2046901431.1779904,29.78432509357296,26.687175363777044,2.3450101989598044
aggressive_013,aggressive,24,SLOWER,LANE_LEFT,FASTER,True,64318383.87248516,3102309.9432446547,1450978862.6817925,2004427142.6987095,29.848524619903095,24.406610756381326,2.1330565269864836
aggressive_013,aggressive,25,SLOWER,FASTER,FASTER,False,61262656.6013298,4565646.297315236,1373997216.9220116,1813380811.971217,28.405273807119872,22.222314570910214,2.22385095603165
aggressive_013,aggressive,26,SLOWER,FASTER,FASTER,False,166367786.3110056,5827912.195539113,1321014559.0260253,1728563062.045488,27.391632632709705,20.297208096270765,2.2627858946396606
aggressive_013,aggressive,27,IDLE,LANE_LEFT,LANE_LEFT,False,838780767.3943498,10079292.051681131,1449046761.2966757,2231871142.919286,25.191379846292687,18.66211466105443,2.761368170751679
aggressive_013,aggressive,28,IDLE,LANE_LEFT,LANE_LEFT,False,722826278.5250015,8779844.10317732,1373862262.695599,1987538716.0939586,23.646071990811873,17.42241666829989,3.3507337052593087
aggressive_013,aggressive,29,IDLE,LANE_LEFT,LANE_LEFT,False,514611659.42453194,7811027.869384807,1325167564.1030142,1813552060.4494715,22.560752893409713,16.46149746133841,4.015632579329186
aggressive_013,aggressive,30,IDLE,LANE_LEFT,LANE_LEFT,False,338363420.8712094,5683595.549279876,1294301213.7296252,1688684543.020042,21.79849860277884,15.697481438720331,4.726695704926143
aggressive_013,aggressive,31,LANE_RIGHT,LANE_LEFT,LANE_LEFT,False,200291319.2618575,3533401.40861094,1275261595.5954773,1597948213.2367206,21.263143051608733,15.072880766177946,5.443956917641913
aggressive_013,aggressive,32,IDLE,LANE_RIGHT,LANE_RIGHT,False,1328490169.8096642,19274510.908287715,1560517452.0953367,3020443778.3057895,20.88714573720668,14.644463600646986,6.165575682600631
aggressive_013,aggressive,33,IDLE,LANE_RIGHT,LANE_RIGHT,False,1487274899.9356833,22166607.14771255,1667850762.393032,3295469947.092341,20.623070805829656,14.291424485890218,6.827573745855485
aggressive_013,aggressive,34,FASTER,LANE_RIGHT,LANE_RIGHT,False,1406927221.1710365,21225724.885644533,1721637046.4937549,3207849993.627973,20.437602541268564,50.42049395224211,inf
aggressive_013,aggressive,35,FASTER,LANE_RIGHT,LANE_RIGHT,False,1166423957.2757282,17359585.974440444,1818704341.4160569,3054413083.295665,21.79568244325035,50.415722420391205,47.49590434116082
aggressive_013,aggressive,36,FASTER,LANE_RIGHT,LANE_RIGHT,False,939835290.3809662,13723531.503843501,1856434521.6672492,2830185597.3603363,22.74950536480683,50.1488930457088,24.76164625961321
aggressive_013,aggressive,37,IDLE,LANE_RIGHT,LANE_RIGHT,False,599288572.0660086,8617011.200699672,1942615980.04116,2642611324.2429557,24.907745880358156,49.59416752288547,11.827448352038248
aggressive_013,aggressive,38,IDLE,LANE_RIGHT,LANE_RIGHT,False,58597817.95228386,2034770.3385502622,1976608617.3850803,2453539596.806311,26.42354717523097,48.64831905770154,8.50752018966071
aggressive_013,aggressive,39,IDLE,LANE_LEFT,LANE_LEFT,False,742497760.8853734,10545688.491977047,1610072962.6831455,2401615940.4442215,27.488142872041504,47.42834888918952,6.983062214892645
aggressive_013,aggressive,40,IDLE,LANE_LEFT,LANE_LEFT,False,962345959.5977879,14834913.983750835,1891633906.862741,2870230486.016135,28.23584245608402,46.01589043384922,6.096118391835216
aggressive_013,aggressive,41,IDLE,LANE_LEFT,LANE_LEFT,False,1091595105.9709318,16865963.789906725,1831781814.592736,2848345673.6581163,28.76097577162554,44.467968449682985,5.502059711011248
aggressive_013,aggressive,42,IDLE,LANE_LEFT,LANE_LEFT,False,1171688482.7179666,18118750.134210236,1774791352.713691,2805488911.9475555,29.129793683226715,42.824509012573856,5.0624889773774875
aggressive_013,aggressive,43,IDLE,LANE_LEFT,LANE_LEFT,False,1210406637.7086413,18438655.986137852,1719512429.1212487,2749215306.7574687,29.388826290551545,41.11351518744499,4.711446342895976
aggressive_013,aggressive,44,IDLE,LANE_LEFT,LANE_LEFT,False,1781217875.9916735,27682689.49209582,1722387929.324461,3195119972.544284,29.570753169770082,39.354648398604525,4.413874025595399
aggressive_013,aggressive,45,IDLE,LANE_LEFT,LANE_LEFT,False,1695617105.7443645,26368603.629748385,1676794166.0778968,3093308394.9898133,29.69852623171781,37.56172200238501,4.149730556097987
aggressive_013,aggressive,46,IDLE,LANE_LEFT,LANE_LEFT,False,2283748457.915066,35852122.91556175,1763301326.1758416,3722654279.023013,29.78826533695407,35.74444497459365,3.9069750287690783
aggressive_013,aggressive,47,IDLE,LANE_LEFT,LANE_LEFT,False,2242268887.185159,35245284.85550767,1756474731.1353722,3693461340.8219094,29.8512919787661,33.90964412301963,3.6781222157031443
aggressive_013,aggressive,48,IDLE,LANE_LEFT,LANE_LEFT,False,2197336240.8861527,34583154.541135624,1746588879.371202,3658114910.4165587,29.895557603742446,32.06212177575429,3.458408937774647
aggressive_013,aggressive,49,IDLE,LANE_LEFT,LANE_LEFT,False,2149279299.841172,33871017.03217891,1733774884.9431267,3617183136.5995226,29.926646766963145,30.205257985857997,3.2447557277157677
aggressive_013,aggressive,50,IDLE,LANE_LEFT,LANE_LEFT,False,2098347421.3590264,33112907.54674395,1718204807.5097477,3571146214.710753,29.948481679952167,28.341433457023243,3.0351504495069994
aggressive_013,aggressive,51,IDLE,LANE_LEFT,LANE_LEFT,False,4670478869.602605,72979087.8737832,2384560802.886344,6336887090.731394,29.96381703722292,26.472326597895744,2.8282692402264153
aggressive_013,aggressive,52,SLOWER,LANE_LEFT,LANE_LEFT,False,807994382.7970729,11825116.995911896,2101179437.1970246,3155660767.8185205,29.97458754877659,24.599122182594215,2.623237277496231
aggressive_013,aggressive,53,SLOWER,LANE_LEFT,LANE_LEFT,False,679072908.5353813,9619090.283568025,2063169198.0511444,3044691526.4487886,28.493811831239526,22.82965381507006,2.8886502057587773
aggressive_013,aggressive,54,SLOWER,LANE_RIGHT,LANE_RIGHT,False,2270669050.1892815,35695246.62239286,1701737570.8622544,3874925320.8208632,27.453815716865073,21.32333803485193,3.1039519504571467
aggressive_013,aggressive,55,IDLE,LANE_RIGHT,LANE_RIGHT,False,1937371921.1950927,29695281.26039198,2255760709.381381,4167308569.520383,25.23505301376532,20.108466885131236,4.3175397912643625
aggressive_013,aggressive,56,IDLE,LANE_RIGHT,LANE_RIGHT,False,2024871538.504233,31197145.17894204,2238143916.54648,4197415183.7220345,23.67674505219183,19.288591744724613,6.211292317824536
aggressive_013,aggressive,57,IDLE,LANE_RIGHT,LANE_RIGHT,False,2081265721.5508757,32170260.641023904,2224963375.3715386,4214642375.4265614,22.582295564776704,18.745772353192706,9.292972929589943
aggressive_013,aggressive,58,IDLE,LANE_RIGHT,LANE_RIGHT,False,2116452899.1196308,32781874.91684465,2214841772.658353,4223061101.569257,21.81362870941793,18.39717971480627,14.662691022555494
aggressive_013,aggressive,59,LANE_LEFT,LANE_RIGHT,LANE_RIGHT,False,2137518952.8526297,33151513.344763964,2206808417.322194,4225594000.0266533,21.27376940908365,18.184644386361924,25.22421074223206
aggressive_013,aggressive,60,IDLE,LANE_LEFT,LANE_LEFT,False,937038218.4059062,14583466.63391186,1561277212.5228815,2806900580.2261343,20.89460896769661,18.16432775304338,52.230144310274156
aggressive_013,aggressive,61,IDLE,LANE_LEFT,LANE_LEFT,False,638754253.1891441,9854449.479245592,1477627612.5917897,2494929306.378411,20.62831247113946,18.215292925929248,208.35209424342412
aggressive_013,aggressive,62,IDLE,LANE_RIGHT,LANE_RIGHT,False,447404392.6069193,7125561.7293905355,1555045388.952871,2436902337.5065084,20.441283930347605,20.275677638698426,17.254343745028574
aggressive_013,aggressive,63,IDLE,LANE_RIGHT,LANE_RIGHT,False,1492332716.086773,23434445.53869165,1654368756.205604,3029411832.594026,20.309927808419715,20.082235417761012,19.31117042721324
aggressive_013,aggressive,64,IDLE,LANE_RIGHT,LANE_RIGHT,False,2112246483.5854502,33438749.47232014,1736811533.9425921,3510758611.5827003,20.217672205639087,19.89576712367966,21.088396070146203
aggressive_013,aggressive,65,IDLE,LANE_RIGHT,LANE_RIGHT,False,2389671875.0071754,37814381.364089526,1797077927.3766766,3858139778.928122,20.152878147170387,19.718378497062304,22.560190988205242
aggressive_013,aggressive,66,LANE_LEFT,LANE_RIGHT,LANE_RIGHT,False,2580428577.4610806,40826039.407300726,1838018523.5480075,4096607146.8331666,20.10737120898661,19.549836619727444,23.73899058465219
aggressive_013,aggressive,67,IDLE,LANE_RIGHT,LANE_RIGHT,False,528106611.513361,8609134.387457445,1221542620.6389394,1910294082.7503798,20.075410231825987,19.518812970244426,24.82627692305035
aggressive_013,aggressive,68,IDLE,LANE_RIGHT,LANE_RIGHT,False,915825137.0596681,14605258.515233994,1151304424.1329691,1957326493.5905404,20.052963016042398,19.482996207506176,25.700899491572272
aggressive_013,aggressive,69,FASTER,LANE_RIGHT,LANE_RIGHT,False,1415283493.6680198,22603371.05784197,1230962314.4173393,2541585273.772122,20.037197618948845,49.10546915223097,inf
aggressive_013,aggressive,70,FASTER,LANE_RIGHT,LANE_RIGHT,False,1715847142.1564593,27255639.693541363,1302584786.3342388,2996257126.4384055,21.514465268726763,49.07700003732532,38.877588083674084
aggressive_013,aggressive,71,FASTER,LANE_RIGHT,LANE_RIGHT,False,1292009854.964571,20583713.048386045,1495180824.915582,2763884325.781026,22.551997554990535,48.7661180185745,21.237831244155576
aggressive_013,aggressive,72,IDLE,LANE_RIGHT,LANE_RIGHT,False,1374249349.8683455,21782896.029357046,1519217598.4231172,2963484982.540915,24.769029832860294,48.154318862790205,10.678108707628741
aggressive_013,aggressive,73,IDLE,LANE_RIGHT,LANE_RIGHT,False,1437185592.41431,22729426.20336882,1525881052.4398448,3103236779.0115867,26.326122461487614,47.14322102197616,7.775281678590431
aggressive_013,aggressive,74,IDLE,LANE_RIGHT,LANE_RIGHT,False,859520549.635798,14020939.267982252,1419478172.809914,2558413650.401251,27.41971838173067,45.85306051885709,6.409976943705637
aggressive_013,aggressive,75,IDLE,LANE_RIGHT,LANE_RIGHT,False,729984956.9759984,11586063.553440757,1290810438.4333081,2325263474.0994406,28.187785749583135,44.36766865652555,5.603316245184934
aggressive_013,aggressive,76,IDLE,LANE_RIGHT,LANE_RIGHT,False,696553956.7834582,11145487.908649053,1300504989.0545695,2315043037.174387,28.72722401068116,42.74556992087594,5.0560921229242535
aggressive_013,aggressive,77,IDLE,LANE_RIGHT,LANE_RIGHT,False,528857685.1228819,7851436.182757899,1152886912.4540617,2003954285.0147004,29.10608874275549,41.02771843969197,4.64644052320386
aggressive_013,aggressive,78,IDLE,LANE_RIGHT,LANE_RIGHT,False,496163471.4671681,7466312.487391435,1139353465.294456,1983659457.9772027,29.37217755321099,39.24282201915071,4.315782258554518
aggressive_013,aggressive,79,IDLE,LANE_RIGHT,LANE_RIGHT,False,460960223.7303541,7047327.401624784,1122592174.7649758,1955785248.1665587,29.559060229415675,37.411022953901124,4.032813565847604
aggressive_013,aggressive,80,IDLE,LANE_RIGHT,LANE_RIGHT,False,425064083.21046185,6620793.877462484,1103344317.686161,1923622531.637401,29.690313905981927,35.54645975766323,3.7795791745377563
aggressive_013,aggressive,81,IDLE,LANE_RIGHT,LANE_RIGHT,False,612413092.7898812,9660404.231435988,983716260.514986,1852715498.987999,29.782497558110762,33.6590581717943,3.545271792551263
aggressive_013,aggressive,82,IDLE,LANE_RIGHT,LANE_RIGHT,False,447120225.6389215,6918164.49272164,1039322520.0041313,1662823681.9355597,29.847241083337053,31.75578642037499,3.3231688369897636
aggressive_013,aggressive,83,IDLE,LANE_RIGHT,LANE_RIGHT,False,1494376431.218387,23086877.068319306,1302425910.237884,2628915260.8608346,29.892712530409565,29.84153601531557,3.108994218202525
aggressive_013,aggressive,84,IDLE,LANE_RIGHT,LANE_RIGHT,False,1488715391.7561433,23097894.94378888,1304791025.2238917,2601456465.6189218,29.924648581028393,27.919740135797724,2.899987296674498
aggressive_013,aggressive,85,IDLE,LANE_RIGHT,LANE_RIGHT,False,1482022057.7659974,23092983.35738528,1306461482.5001726,2572185011.1299906,29.94707829010499,25.992807862832024,2.6943486998146957
aggressive_013,aggressive,86,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1474396038.198924,23073550.735129584,1307515562.4685771,2541270546.702646,29.962831391678677,24.062429129836914,2.4908988625557638
aggressive_013,aggressive,87,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1494362243.9842758,23541362.81336823,1314378090.2066808,2560591097.260357,28.485555106364174,22.236784770954387,2.718391258988683
aggressive_013,aggressive,88,SLOWER,LANE_RIGHT,LANE_RIGHT,False,1505561973.8146806,23840891.01401697,1318858100.2219715,2567966441.0982437,27.448016755087046,20.67552805490959,2.8957781609001456
aggressive_013,aggressive,89,IDLE,LANE_RIGHT,LANE_RIGHT,False,1337215283.1910706,21576898.24425653,1521991301.493344,4184489969.6734133,25.230980217564564,19.40711052848951,3.9443891826600828
aggressive_013,aggressive,90,IDLE,LANE_RIGHT,LANE_RIGHT,False,1675065697.0951514,27354151.565936718,1462243801.2707827,4261396717.1016984,23.67388459724699,18.53518918670511,5.515689158941483
aggressive_013,aggressive,91,LANE_RIGHT,LANE_RIGHT,LANE_RIGHT,False,1690629436.3657117,27662166.284058556,1466478401.4353962,4288465239.0465374,22.58028657584425,17.9418918593243,7.924013130910847
aggressive_013,aggressive,92,IDLE,LANE_RIGHT,LANE_RIGHT,False,3540241917.2697625,56694825.62363191,2387213195.918211,4998159697.821887,21.81221773228019,17.631211982547597,11.804541893945384
aggressive_013,aggressive,93,IDLE,LANE_RIGHT,LANE_RIGHT,False,3627662603.4364758,58026640.081760116,2419069097.157941,4970607047.751886,21.27277843474274,17.469720732772885,18.3581582251727
