trajectory_id,style,step,covered,abstract_state,supported_actions,behavior_action,clean_policy_action,poison_policy_action,action_changed,clean_q_margin,max_abs_q_shift,speed,front_gap,ttc
aggressive_013,aggressive,30,True,"(1, 1, 2, 2)",3.0,IDLE,IDLE,LANE_RIGHT,True,0.12715862583631576,19.486950650679574,21.79849860277884,15.697481438720331,4.726695704926143
aggressive_013,aggressive,31,True,"(1, 1, 2, 2)",3.0,LANE_RIGHT,IDLE,LANE_RIGHT,True,0.12715862583631576,19.486950650679574,21.263143051608733,15.072880766177946,5.443956917641913
aggressive_013,aggressive,32,True,"(1, 0, 1, 3)",3.0,IDLE,IDLE,IDLE,False,0.14959669113451923,14.906763009503535,20.88714573720668,14.644463600646986,6.165575682600631
aggressive_013,aggressive,33,True,"(1, 0, 1, 3)",3.0,IDLE,IDLE,IDLE,False,0.14959669113451923,14.906763009503535,20.623070805829656,14.291424485890218,6.827573745855485
aggressive_013,aggressive,34,True,"(2, 0, 3, 4)",2.0,FASTER,FASTER,FASTER,False,1.0087105684432771,15.868092092699342,20.437602541268564,50.42049395224211,inf
aggressive_013,aggressive,35,True,"(2, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.4948294100748569,16.028375852098037,21.79568244325035,50.415722420391205,47.49590434116082
aggressive_013,aggressive,36,True,"(2, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.4948294100748569,16.028375852098037,22.74950536480683,50.1488930457088,24.76164625961321
aggressive_013,aggressive,37,True,"(2, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.269888459937178,24.907745880358156,49.59416752288547,11.827448352038248
aggressive_013,aggressive,38,True,"(2, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.269888459937178,26.42354717523097,48.64831905770154,8.50752018966071
aggressive_013,aggressive,39,True,"(2, 3, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,23.28502376295586,27.488142872041504,47.42834888918952,6.983062214892645
aggressive_013,aggressive,40,True,"(2, 3, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,23.28502376295586,28.23584245608402,46.01589043384922,6.096118391835216
aggressive_013,aggressive,41,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,28.76097577162554,44.467968449682985,5.502059711011248
aggressive_013,aggressive,42,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.129793683226715,42.824509012573856,5.0624889773774875
aggressive_013,aggressive,43,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.388826290551545,41.11351518744499,4.711446342895976
aggressive_013,aggressive,44,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.570753169770082,39.354648398604525,4.413874025595399
aggressive_013,aggressive,45,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.69852623171781,37.56172200238501,4.149730556097987
aggressive_013,aggressive,46,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.78826533695407,35.74444497459365,3.9069750287690783
aggressive_013,aggressive,47,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.8512919787661,33.90964412301963,3.6781222157031443
aggressive_013,aggressive,48,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.895557603742446,32.06212177575429,3.458408937774647
aggressive_013,aggressive,49,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.926646766963145,30.205257985857997,3.2447557277157677
aggressive_013,aggressive,50,True,"(2, 3, 2, 2)",3.0,IDLE,FASTER,SLOWER,True,2.0962427269672332,14.916910801557293,29.948481679952167,28.341433457023243,3.0351504495069994
aggressive_013,aggressive,51,True,"(2, 3, 2, 1)",3.0,IDLE,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,29.96381703722292,26.472326597895744,2.8282692402264153
aggressive_013,aggressive,52,True,"(2, 3, 2, 1)",3.0,SLOWER,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,29.97458754877659,24.599122182594215,2.623237277496231
aggressive_013,aggressive,53,True,"(2, 3, 2, 1)",3.0,SLOWER,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,28.493811831239526,22.82965381507006,2.8886502057587773
aggressive_013,aggressive,54,True,"(2, 3, 2, 2)",3.0,SLOWER,FASTER,SLOWER,True,2.0962427269672332,14.916910801557293,27.453815716865073,21.32333803485193,3.1039519504571467
aggressive_013,aggressive,55,True,"(2, 2, 2, 2)",2.0,IDLE,SLOWER,SLOWER,False,0.167488508622057,14.848589976352557,25.23505301376532,20.108466885131236,4.3175397912643625
aggressive_013,aggressive,56,True,"(2, 1, 2, 3)",3.0,IDLE,FASTER,FASTER,False,0.3534723306966612,14.84669673483181,23.67674505219183,19.288591744724613,6.211292317824536
aggressive_013,aggressive,57,True,"(2, 1, 2, 3)",3.0,IDLE,FASTER,FASTER,False,0.3534723306966612,14.84669673483181,22.582295564776704,18.745772353192706,9.292972929589943
aggressive_013,aggressive,58,True,"(2, 1, 2, 4)",4.0,IDLE,LANE_LEFT,LANE_LEFT,False,0.09944470694155427,14.36127424566746,21.81362870941793,18.39717971480627,14.662691022555494
aggressive_013,aggressive,59,True,"(2, 1, 2, 4)",4.0,LANE_LEFT,LANE_LEFT,LANE_LEFT,False,0.09944470694155427,14.36127424566746,21.27376940908365,18.184644386361924,25.22421074223206
aggressive_013,aggressive,60,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.89460896769661,18.16432775304338,52.230144310274156
aggressive_013,aggressive,61,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.62831247113946,18.215292925929248,208.35209424342412
aggressive_013,aggressive,62,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.441283930347605,20.275677638698426,17.254343745028574
aggressive_013,aggressive,63,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.309927808419715,20.082235417761012,19.31117042721324
aggressive_013,aggressive,64,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.217672205639087,19.89576712367966,21.088396070146203
aggressive_013,aggressive,65,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.152878147170387,19.718378497062304,22.560190988205242
aggressive_013,aggressive,66,True,"(1, 0, 2, 4)",4.0,LANE_LEFT,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.10737120898661,19.549836619727444,23.73899058465219
aggressive_013,aggressive,67,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.075410231825987,19.518812970244426,24.82627692305035
aggressive_013,aggressive,68,True,"(1, 0, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.13342677154318494,18.80986870556974,20.052963016042398,19.482996207506176,25.700899491572272
aggressive_013,aggressive,69,True,"(0, 0, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.7307267125207204,16.341609250865844,20.037197618948845,49.10546915223097,inf
aggressive_013,aggressive,70,True,"(0, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.45777890631347873,16.50667599096988,21.514465268726763,49.07700003732532,38.877588083674084
aggressive_013,aggressive,71,True,"(0, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.45777890631347873,16.50667599096988,22.551997554990535,48.7661180185745,21.237831244155576
aggressive_013,aggressive,72,True,"(0, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.028264469650892,24.769029832860294,48.154318862790205,10.678108707628741
aggressive_013,aggressive,73,True,"(0, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.028264469650892,26.326122461487614,47.14322102197616,7.775281678590431
aggressive_013,aggressive,74,True,"(0, 3, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.477463113041296,27.41971838173067,45.85306051885709,6.409976943705637
aggressive_013,aggressive,75,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,28.187785749583135,44.36766865652555,5.603316245184934
aggressive_013,aggressive,76,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,28.72722401068116,42.74556992087594,5.0560921229242535
aggressive_013,aggressive,77,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.10608874275549,41.02771843969197,4.64644052320386
aggressive_013,aggressive,78,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.37217755321099,39.24282201915071,4.315782258554518
aggressive_013,aggressive,79,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.559060229415675,37.411022953901124,4.032813565847604
aggressive_013,aggressive,80,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.690313905981927,35.54645975766323,3.7795791745377563
aggressive_013,aggressive,81,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.782497558110762,33.6590581717943,3.545271792551263
aggressive_013,aggressive,82,True,"(0, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.08142107589026182,17.050468312561435,29.847241083337053,31.75578642037499,3.3231688369897636
aggressive_013,aggressive,83,True,"(0, 3, 2, 2)",3.0,IDLE,IDLE,IDLE,False,0.06569794230382797,21.84028391912078,29.892712530409565,29.84153601531557,3.108994218202525
aggressive_013,aggressive,84,True,"(0, 3, 2, 1)",3.0,IDLE,SLOWER,IDLE,True,0.026629464213840492,22.36368470119956,29.924648581028393,27.919740135797724,2.899987296674498
aggressive_013,aggressive,85,True,"(0, 3, 2, 1)",3.0,IDLE,SLOWER,IDLE,True,0.026629464213840492,22.36368470119956,29.94707829010499,25.992807862832024,2.6943486998146957
aggressive_013,aggressive,86,True,"(0, 3, 2, 1)",3.0,SLOWER,SLOWER,IDLE,True,0.026629464213840492,22.36368470119956,29.962831391678677,24.062429129836914,2.4908988625557638
aggressive_013,aggressive,87,True,"(0, 3, 2, 1)",3.0,SLOWER,SLOWER,IDLE,True,0.026629464213840492,22.36368470119956,28.485555106364174,22.236784770954387,2.718391258988683
aggressive_013,aggressive,88,True,"(0, 3, 2, 1)",3.0,SLOWER,SLOWER,IDLE,True,0.026629464213840492,22.36368470119956,27.448016755087046,20.67552805490959,2.8957781609001456
aggressive_013,aggressive,89,True,"(0, 2, 2, 2)",3.0,IDLE,LANE_RIGHT,LANE_RIGHT,False,0.1973740374298245,21.59028391912078,25.230980217564564,19.40711052848951,3.9443891826600828
aggressive_013,aggressive,90,True,"(0, 1, 2, 2)",4.0,IDLE,SLOWER,LANE_RIGHT,True,0.017145908613670713,21.410637302131846,23.67388459724699,18.53518918670511,5.515689158941483
aggressive_013,aggressive,91,True,"(0, 1, 2, 3)",4.0,LANE_RIGHT,FASTER,FASTER,False,0.2181724027027343,21.410637302131846,22.58028657584425,17.9418918593243,7.924013130910847
aggressive_013,aggressive,92,True,"(0, 1, 2, 3)",4.0,IDLE,FASTER,FASTER,False,0.2181724027027343,21.410637302131846,21.81221773228019,17.631211982547597,11.804541893945384
aggressive_013,aggressive,93,True,"(0, 1, 2, 4)",4.0,IDLE,FASTER,FASTER,False,0.7694159574762125,19.593182810001366,21.27277843474274,17.469720732772885,18.3581582251727
aggressive_013,aggressive,94,True,"(1, 0, 3, 4)",2.0,FASTER,FASTER,FASTER,False,1.0880424698772373,17.13148487148065,20.893912974743873,36.99697345339109,34.438107324488456
aggressive_013,aggressive,95,True,"(1, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.18102760637502513,17.304530144675894,22.116163845087602,36.72734188403933,16.084172083991366
aggressive_013,aggressive,96,True,"(1, 1, 3, 3)",2.0,FASTER,IDLE,FASTER,True,0.13940187622947064,17.83837181599958,22.97458969641269,36.22463360731183,11.577244024745557
aggressive_013,aggressive,97,True,"(1, 2, 3, 3)",4.0,IDLE,FASTER,FASTER,False,0.16858257731026072,17.63595526258844,25.06582980049835,35.45557350431204,6.808618073891472
aggressive_013,aggressive,98,True,"(1, 2, 3, 2)",2.0,IDLE,IDLE,IDLE,False,1.4127278224912772,17.460124337463952,26.534574564959062,34.3117578310339,5.149097409850814
aggressive_013,aggressive,99,True,"(1, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.07540547048402857,17.534861192805053,27.566120956459585,32.90654519147961,4.283136384282989
aggressive_013,aggressive,100,True,"(1, 3, 3, 2)",3.0,IDLE,LANE_RIGHT,FASTER,True,0.07540547048402857,17.534861192805053,28.290608957074497,31.318988670762224,3.73062619779817
aggressive_013,aggressive,101,True,"(1, 3, 2, 2)",5.0,IDLE,IDLE,FASTER,True,0.04528414070048825,20.516869881473667,28.799440035695667,29.604276610213105,3.329351408613234
aggressive_013,aggressive,102,True,"(1, 3, 2, 2)",5.0,IDLE,IDLE,FASTER,True,0.04528414070048825,20.516869881473667,29.15680836526225,27.801022052406097,3.0096107521724775
aggressive_013,aggressive,103,True,"(1, 3, 2, 1)",4.0,IDLE,IDLE,SLOWER,True,1.1133662264584103,17.36341426408633,29.407799565177328,25.93628430973888,2.7368438162511506
aggressive_013,aggressive,104,True,"(1, 3, 2, 1)",4.0,SLOWER,IDLE,SLOWER,True,1.1133662264584103,17.36341426408633,29.584078706955818,24.02904187745014,2.492260805291099
aggressive_013,aggressive,105,True,"(1, 3, 2, 1)",4.0,SLOWER,IDLE,SLOWER,True,1.1133662264584103,17.36341426408633,28.21954499034483,22.199605384970937,2.685795173219537
aggressive_013,aggressive,106,True,"(1, 3, 2, 1)",4.0,LANE_RIGHT,IDLE,SLOWER,True,1.1133662264584103,17.36341426408633,27.261189348500075,20.616138493823996,2.8256787295077985
aggressive_013,aggressive,107,True,"(1, 2, 2, 1)",3.0,SLOWER,IDLE,SLOWER,True,0.0883799465036077,19.724564432316868,26.588105550661233,19.266120234192726,2.9138750120839267
aggressive_013,aggressive,108,True,"(1, 2, 2, 2)",4.0,IDLE,IDLE,FASTER,True,0.04979913466036123,20.069888464462593,24.627037094565914,18.168726794262852,3.9157728251905652
aggressive_013,aggressive,109,True,"(2, 1, 3, 4)",2.0,FASTER,FASTER,FASTER,False,0.4948294100748569,16.028375852098037,23.249716038981823,47.44310030778945,13.42708978788595
aggressive_013,aggressive,110,True,"(2, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.269888459937178,25.25905982436035,46.62351312273381,8.418026576336493
aggressive_013,aggressive,111,True,"(2, 2, 3, 3)",1.0,IDLE,IDLE,IDLE,False,,16.269888459937178,26.670286186656377,45.42944957354382,6.540787982679656
aggressive_013,aggressive,112,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,27.66143556593699,43.97536781719691,5.543684088555192
aggressive_013,aggressive,113,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,28.357551453717065,42.341296214263934,4.909454163479522
aggressive_013,aggressive,114,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,28.84645589067646,40.58228719078852,4.4551094682703045
aggressive_013,aggressive,115,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.1898291029168,38.736290733140436,4.09979699160989
aggressive_013,aggressive,116,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.430991084627436,36.829638010831104,3.802623242855575
aggressive_013,aggressive,117,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.600366852303495,34.880697469190295,3.5409997203885157
aggressive_013,aggressive,118,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.71932486746144,32.90232570413377,3.3016867258229095
aggressive_013,aggressive,119,True,"(2, 3, 3, 2)",3.0,IDLE,IDLE,FASTER,True,0.010328864016003081,23.977439275012642,29.80287288359432,30.903537500911966,3.0766046807248397
aggressive_013,aggressive,120,True,"(2, 3, 2, 1)",3.0,IDLE,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,29.861551325651977,28.890659312459775,2.860686170852259
aggressive_013,aggressive,121,True,"(2, 3, 2, 1)",3.0,IDLE,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,29.90276307096545,26.86813263898091,2.6506942352099703
aggressive_013,aggressive,122,True,"(2, 3, 2, 1)",3.0,SLOWER,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,29.931707396892058,24.839076067889096,2.4445364092190047
aggressive_013,aggressive,123,True,"(2, 3, 2, 1)",3.0,SLOWER,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,28.463695730053132,22.912675213707985,2.637004029664374
aggressive_013,aggressive,124,True,"(2, 3, 2, 1)",3.0,SLOWER,IDLE,LANE_LEFT,True,0.04097672439041844,20.943304381511865,27.432664216443353,21.249290401234134,2.7763285667731425
aggressive_013,aggressive,125,True,"(2, 2, 2, 2)",2.0,IDLE,SLOWER,SLOWER,False,0.167488508622057,14.848589976352557,25.220197638983535,19.877871056203162,3.6559401147691126
aggressive_013,aggressive,126,True,"(2, 1, 2, 2)",3.0,IDLE,SLOWER,IDLE,True,0.01711657645641651,14.775253060669087,23.666311647681166,18.902425056116044,4.872841916636472
aggressive_013,aggressive,127,True,"(2, 1, 2, 3)",3.0,IDLE,FASTER,FASTER,False,0.3534723306966612,14.84669673483181,22.574967851320654,18.205327790563956,6.540016408644491
aggressive_013,aggressive,128,True,"(2, 1, 2, 3)",3.0,IDLE,FASTER,FASTER,False,0.3534723306966612,14.84669673483181,21.808482222052366,17.703967207094934,8.794409486786696
aggressive_013,aggressive,129,True,"(2, 1, 2, 3)",3.0,IDLE,FASTER,FASTER,False,0.3534723306966612,14.84669673483181,21.27015486651689,17.34032167647092,11.790752479621071
aggressive_013,aggressive,130,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.89207035892544,17.073640194912855,15.685459892922239
aggressive_013,aggressive,131,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.62652952506149,16.875301456801935,20.60769012650257
aggressive_013,aggressive,132,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.44003171033125,16.725203217736862,26.61897871305024
aggressive_013,aggressive,133,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.309048334279286,16.60922642940193,33.671135502253115
aggressive_013,aggressive,134,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.21705452284087,16.51745422101044,41.58091090554288
aggressive_013,aggressive,135,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.152444328799074,16.442921033608286,50.04103193392803
aggressive_013,aggressive,136,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.10706652447891,16.380734097657296,58.67366439276499
aggressive_013,aggressive,137,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.07519624215803,16.327456419188934,67.10922099903226
aggressive_013,aggressive,138,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.052812724259137,16.280673431768378,75.05823603204692
aggressive_013,aggressive,139,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.037092064225895,16.238688642811553,82.34988407833615
aggressive_013,aggressive,140,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.02605094222724,16.20030987674454,88.93150975530753
aggressive_013,aggressive,141,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.018296409355756,16.1646991472046,94.84173758625305
aggressive_013,aggressive,142,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.012850153072904,16.131267217937534,100.17503508980244
aggressive_013,aggressive,143,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.00902507321444,16.099599549979416,105.05062689723887
aggressive_013,aggressive,144,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.006338597374203,16.069404292416152,109.59101549808895
aggressive_013,aggressive,145,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.00445179952756,16.040475755037164,113.90995328500867
aggressive_013,aggressive,146,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.003126641094802,16.012668754407855,118.10741772205625
aggressive_013,aggressive,147,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.002195939973305,15.98588059667452,122.26890669515868
aggressive_013,aggressive,148,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.001542278828985,15.96003842388211,126.46698801344958
aggressive_013,aggressive,149,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.00108319171528,15.93509032724512,130.7637825606967
aggressive_013,aggressive,150,True,"(2, 0, 2, 4)",3.0,IDLE,FASTER,FASTER,False,0.20873117454820544,14.626320409781997,20.000760760162176,15.910999106056124,135.2136504805816
cautious_002,cautious,0,True,"(1, 2, 2, 3)",2.0,SLOWER,IDLE,IDLE,False,1.4620279085782641,19.279444427715063,25.0,24.074667268387486,8.601452443597374
cautious_002,cautious,1,True,"(1, 1, 2, 3)",5.0,IDLE,FASTER,FASTER,False,0.19402952935561757,19.48695065067959,23.511659807956104,23.541881710986075,9.37711741387497
cautious_002,cautious,2,True,"(1, 1, 2, 3)",5.0,IDLE,FASTER,FASTER,False,0.19402952935561757,19.48695065067959,22.46635092136286,23.034914936855046,8.676437935263472
cautious_002,cautious,3,True,"(1, 1, 2, 3)",5.0,IDLE,FASTER,FASTER,False,0.19402952935561757,19.48695065067959,21.732197080573094,22.41204645528063,7.604171796679826
cautious_002,cautious,4,True,"(1, 1, 2, 3)",5.0,IDLE,FASTER,FASTER,False,0.19402952935561757,19.48695065067959,21.216577373461487,21.671472583077247,6.516376058126391
cautious_002,cautious,5,True,"(1, 0, 2, 3)",1.0,IDLE,IDLE,IDLE,False,,16.305224472017628,20.8544411731307,20.907069706706835,6.241520631560314
cautious_002,cautious,6,True,"(1, 0, 2, 3)",1.0,IDLE,IDLE,IDLE,False,,16.305224472017628,20.600101345189188,20.21826261604292,6.741352268144469
cautious_002,cautious,7,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.421470354920253,88.32722941138539,28.046201289008447
cautious_002,cautious,8,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.29601210112369,87.69902509807244,28.061292982454155
cautious_002,cautious,9,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.20789875963694,87.07546405379364,28.064008500554777
cautious_002,cautious,10,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.146013943668194,86.45650560133626,28.08719592388858
cautious_002,cautious,11,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.102550259476153,85.8427193527659,28.150231080377235
cautious_002,cautious,12,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.072024324899573,85.23500043845314,28.263607845877548
cautious_002,cautious,13,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.050584985389,84.63438032961753,28.4322106794272
cautious_002,cautious,14,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.03552745201532,84.04190504801664,28.65750749816426
cautious_002,cautious,15,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.024952065064255,83.4585601380283,28.93896604755138
cautious_002,cautious,16,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.01752463280233,82.88522762165667,29.274944923176193
cautious_002,cautious,17,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.012308109732228,82.32266445258506,29.663241258281996
cautious_002,cautious,18,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.008644378851713,81.77149510071098,30.10141899377945
cautious_002,cautious,19,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.00607122355566,81.23221314047765,30.586999248626988
cautious_002,cautious,20,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.004264014349108,80.70518831711303,31.11756532412439
cautious_002,cautious,21,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.002994753562064,80.19067669848948,31.69081574760906
cautious_002,cautious,22,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.002103311143728,79.68883231624142,32.304586390446026
cautious_002,cautious,23,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.001477222641412,79.19971925372147,32.95685478972482
cautious_002,cautious,24,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.00103750067545,78.72332352033794,33.645734787353014
cautious_002,cautious,25,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.00072866988454,78.25956431250478,34.36946643291293
cautious_002,cautious,26,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.000511768149366,77.80830443721732,35.12640410413566
cautious_002,cautious,27,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.000359431128224,77.36935979104106,35.915004550720845
cautious_002,cautious,28,True,"(1, 0, 4, 4)",2.0,IDLE,FASTER,FASTER,False,0.7731550604857773,16.635135463547968,20.000252439969344,76.94250786334504,36.73381579016548
